country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,West Midlands,183349.0,3089.8,8485,143.0,0,2020-12-10T00:00:00
UK,London,199020.0,2220.7,8888,99.2,0,2020-12-10T00:00:00
UK,Yorkshire and The Humber,228197.0,4146.8,8149,148.1,0,2020-12-10T00:00:00
UK,North West,324266.0,4417.1,13184,179.6,0,2020-12-10T00:00:00
UK,Northern Ireland,57633.0,3043.5,0,0.0,1032101,2020-12-11T00:00:00
UK,South West,88901.0,1580.5,3580,63.6,0,2020-12-11T00:00:00
UK,Scotland,106031.0,1940.8,0,0.0,3016760,2020-12-11T00:00:00
UK,Wales,106905.0,3390.7,0,0.0,1672804,2020-12-11T00:00:00
UK,North East,107802.0,4037.6,4482,167.9,0,2020-12-11T00:00:00
UK,East of England,108050.0,1732.7,6572,105.4,0,2020-12-11T00:00:00
UK,East Midlands,154186.0,3188.3,6240,129.0,0,2020-12-11T00:00:00
UK,South East,169763.0,1849.2,8396,91.5,0,2020-12-11T00:00:00
UK,West Midlands,185093.0,3119.2,8546,144.0,0,2020-12-11T00:00:00
UK,London,204485.0,2281.7,8924,99.6,0,2020-12-11T00:00:00
UK,Yorkshire and The Humber,229430.0,4169.2,8220,149.4,0,2020-12-11T00:00:00
UK,North West,325912.0,4439.5,13247,180.4,0,2020-12-11T00:00:00
UK,Northern Ireland,57997.0,3062.7,0,0.0,1037947,2020-12-12T00:00:00
UK,South West,89566.0,1592.4,3601,64.0,0,2020-12-12T00:00:00
UK,Scotland,106713.0,1953.3,0,0.0,3033996,2020-12-12T00:00:00
UK,North East,108309.0,4056.6,4507,168.8,0,2020-12-12T00:00:00
UK,Wales,109190.0,3463.2,0,0.0,1672804,2020-12-12T00:00:00
UK,East of England,110293.0,1768.6,6607,105.9,0,2020-12-12T00:00:00
UK,East Midlands,155215.0,3209.6,6299,130.3,0,2020-12-12T00:00:00
UK,South East,173050.0,1885.0,8461,92.2,0,2020-12-12T00:00:00
UK,West Midlands,186433.0,3141.8,8616,145.2,0,2020-12-12T00:00:00
UK,London,209141.0,2333.6,8981,100.2,0,2020-12-12T00:00:00
UK,Yorkshire and The Humber,230379.0,4186.5,8280,150.5,0,2020-12-12T00:00:00
UK,North West,327169.0,4456.6,13331,181.6,0,2020-12-12T00:00:00
UK,Northern Ireland,58402.0,3084.1,0,0.0,1042353,2020-12-13T00:00:00
UK,South West,90382.0,1606.9,3631,64.6,0,2020-12-13T00:00:00
UK,Scotland,107435.0,1966.5,0,0.0,3044910,2020-12-13T00:00:00
UK,North East,108881.0,4078.0,4531,169.7,0,2020-12-13T00:00:00
UK,Wales,111924.0,3549.9,0,0.0,1682106,2020-12-13T00:00:00
UK,East of England,113044.0,1812.7,6652,106.7,0,2020-12-13T00:00:00
UK,East Midlands,156261.0,3231.3,6352,131.4,0,2020-12-13T00:00:00
UK,South East,176734.0,1925.2,8534,93.0,0,2020-12-13T00:00:00
UK,West Midlands,187755.0,3164.0,8683,146.3,0,2020-12-13T00:00:00
UK,London,214641.0,2395.0,9013,100.6,0,2020-12-13T00:00:00
UK,Yorkshire and The Humber,231408.0,4205.1,8347,151.7,0,2020-12-13T00:00:00
UK,North West,328490.0,4474.6,13398,182.5,0,2020-12-13T00:00:00
UK,Northern Ireland,58974.0,3114.3,0,0.0,1048062,2020-12-14T00:00:00
UK,South West,91643.0,1629.3,3664,65.1,0,2020-12-14T00:00:00
UK,Scotland,108537.0,1986.7,0,0.0,3058052,2020-12-14T00:00:00
UK,North East,109757.0,4110.8,4568,171.1,0,2020-12-14T00:00:00
UK,Wales,115463.0,3662.1,0,0.0,1688832,2020-12-14T00:00:00
UK,East of England,117470.0,1883.7,6693,107.3,0,2020-12-14T00:00:00
UK,East Midlands,158301.0,3273.4,6414,132.6,0,2020-12-14T00:00:00
UK,South East,182726.0,1990.5,8606,93.7,0,2020-12-14T00:00:00
UK,West Midlands,190139.0,3204.2,8747,147.4,0,2020-12-14T00:00:00
UK,London,222946.0,2487.7,9059,101.1,0,2020-12-14T00:00:00
UK,Yorkshire and The Humber,233127.0,4236.4,8411,152.8,0,2020-12-14T00:00:00
UK,North West,330727.0,4505.1,13484,183.7,0,2020-12-14T00:00:00
UK,Northern Ireland,59519.0,3143.1,0,0.0,1056547,2020-12-15T00:00:00
UK,South West,92864.0,1651.0,3699,65.8,0,2020-12-15T00:00:00
UK,Scotland,109574.0,2005.6,0,0.0,3161877,2020-12-15T00:00:00
UK,North East,110645.0,4144.1,4600,172.3,0,2020-12-15T00:00:00
UK,Wales,118644.0,3763.0,0,0.0,1695025,2020-12-15T00:00:00
UK,East of England,121813.0,1953.4,6738,108.0,0,2020-12-15T00:00:00
UK,East Midlands,160021.0,3309.0,6466,133.7,0,2020-12-15T00:00:00
UK,South East,188763.0,2056.2,8686,94.6,0,2020-12-15T00:00:00
UK,West Midlands,192378.0,3241.9,8806,148.4,0,2020-12-15T00:00:00
UK,London,231754.0,2586.0,9113,101.7,0,2020-12-15T00:00:00
UK,Yorkshire and The Humber,234617.0,4263.5,8467,153.9,0,2020-12-15T00:00:00
UK,North West,332850.0,4534.0,13543,184.5,0,2020-12-15T00:00:00
UK,Northern Ireland,60144.0,3176.1,0,0.0,1067167,2020-12-16T00:00:00
UK,South West,94194.0,1674.7,3726,66.2,0,2020-12-16T00:00:00
UK,Scotland,110619.0,2024.8,0,0.0,3094329,2020-12-16T00:00:00
UK,North East,111459.0,4174.6,4620,173.0,0,2020-12-16T00:00:00
UK,Wales,121786.0,3862.7,0,0.0,1760003,2020-12-16T00:00:00
UK,East of England,126529.0,2029.0,6784,108.8,0,2020-12-16T00:00:00
UK,East Midlands,161706.0,3343.8,6515,134.7,0,2020-12-16T00:00:00
UK,West Midlands,194443.0,3276.7,8867,149.4,0,2020-12-16T00:00:00
UK,South East,194784.0,2121.8,8769,95.5,0,2020-12-16T00:00:00
UK,Yorkshire and The Humber,235841.0,4285.7,8515,154.7,0,2020-12-16T00:00:00
UK,London,241655.0,2696.4,9156,102.2,0,2020-12-16T00:00:00
UK,North West,334884.0,4561.7,13606,185.3,0,2020-12-16T00:00:00
UK,Northern Ireland,60755.0,3208.3,0,0.0,1073979,2020-12-17T00:00:00
UK,South West,95310.0,1694.5,3764,66.9,0,2020-12-17T00:00:00
UK,Scotland,111533.0,2041.5,0,0.0,3115031,2020-12-17T00:00:00
UK,North East,112088.0,4198.1,4650,174.2,0,2020-12-17T00:00:00
UK,Wales,124562.0,3950.7,0,0.0,1779609,2020-12-17T00:00:00
UK,East of England,131147.0,2103.0,6833,109.6,0,2020-12-17T00:00:00
UK,East Midlands,163377.0,3378.4,6572,135.9,0,2020-12-17T00:00:00
UK,West Midlands,196564.0,3312.5,8938,150.6,0,2020-12-17T00:00:00
UK,South East,200698.0,2186.2,8872,96.6,0,2020-12-17T00:00:00
UK,Yorkshire and The Humber,237014.0,4307.0,8578,155.9,0,2020-12-17T00:00:00
UK,London,251774.0,2809.4,9223,102.9,0,2020-12-17T00:00:00
UK,North West,336834.0,4588.3,13664,186.1,0,2020-12-17T00:00:00
UK,Northern Ireland,61308.0,3237.5,0,0.0,1084083,2020-12-18T00:00:00
UK,South West,96553.0,1716.6,3786,67.3,0,2020-12-18T00:00:00
UK,Scotland,112463.0,2058.5,0,0.0,3130948,2020-12-18T00:00:00
UK,North East,112871.0,4227.5,4690,175.7,0,2020-12-18T00:00:00
UK,Wales,127099.0,4031.2,0,0.0,1799251,2020-12-18T00:00:00
UK,East of England,136277.0,2185.3,6894,110.6,0,2020-12-18T00:00:00
UK,East Midlands,165081.0,3413.6,6638,137.3,0,2020-12-18T00:00:00
UK,West Midlands,198639.0,3347.5,9012,151.9,0,2020-12-18T00:00:00
UK,South East,206938.0,2254.2,8942,97.4,0,2020-12-18T00:00:00
UK,Yorkshire and The Humber,238465.0,4333.4,8644,157.1,0,2020-12-18T00:00:00
UK,London,262534.0,2929.4,9272,103.5,0,2020-12-18T00:00:00
UK,North West,338931.0,4616.8,13736,187.1,0,2020-12-18T00:00:00
UK,Northern Ireland,61794.0,3263.2,0,0.0,1090807,2020-12-19T00:00:00
UK,South West,97330.0,1730.4,3819,67.9,0,2020-12-19T00:00:00
UK,Scotland,113219.0,2072.4,0,0.0,3151871,2020-12-19T00:00:00
UK,North East,113476.0,4250.1,4727,177.0,0,2020-12-19T00:00:00
UK,Wales,129269.0,4100.0,0,0.0,1816452,2020-12-19T00:00:00
UK,East of England,139673.0,2239.8,6957,111.6,0,2020-12-19T00:00:00
UK,East Midlands,166415.0,3441.2,6679,138.1,0,2020-12-19T00:00:00
UK,West Midlands,200246.0,3374.5,9067,152.8,0,2020-12-19T00:00:00
UK,South East,210905.0,2297.4,9020,98.3,0,2020-12-19T00:00:00
UK,Yorkshire and The Humber,239483.0,4351.9,8685,157.8,0,2020-12-19T00:00:00
UK,London,269671.0,3009.1,9324,104.0,0,2020-12-19T00:00:00
UK,North West,340589.0,4639.4,13804,188.0,0,2020-12-19T00:00:00
UK,Northern Ireland,62294.0,3289.6,0,0.0,1097784,2020-12-20T00:00:00
UK,South West,98595.0,1752.9,3842,68.3,0,2020-12-20T00:00:00
UK,Scotland,114043.0,2087.4,0,0.0,3179922,2020-12-20T00:00:00
UK,North East,114217.0,4277.9,4758,178.2,0,2020-12-20T00:00:00
UK,Wales,131476.0,4170.0,0,0.0,1835075,2020-12-20T00:00:00
UK,East of England,144272.0,2313.5,7019,112.6,0,2020-12-20T00:00:00
UK,East Midlands,168103.0,3476.1,6739,139.4,0,2020-12-20T00:00:00
UK,West Midlands,202455.0,3411.8,9124,153.8,0,2020-12-20T00:00:00
UK,South East,216906.0,2362.8,9112,99.3,0,2020-12-20T00:00:00
UK,Yorkshire and The Humber,240903.0,4377.7,8735,158.7,0,2020-12-20T00:00:00
UK,London,278547.0,3108.1,9393,104.8,0,2020-12-20T00:00:00
UK,North West,342542.0,4666.0,13880,189.1,0,2020-12-20T00:00:00
UK,Northern Ireland,62966.0,3325.1,0,0.0,1102950,2020-12-21T00:00:00
UK,South West,100543.0,1787.5,3875,68.9,0,2020-12-21T00:00:00
UK,North East,115219.0,4315.4,4785,179.2,0,2020-12-21T00:00:00
UK,Scotland,115366.0,2111.7,0,0.0,3199469,2020-12-21T00:00:00
UK,Wales,134220.0,4257.1,0,0.0,1855554,2020-12-21T00:00:00
UK,East of England,150959.0,2420.7,7092,113.7,0,2020-12-21T00:00:00
UK,East Midlands,170486.0,3525.4,6809,140.8,0,2020-12-21T00:00:00
UK,West Midlands,205430.0,3461.9,9190,154.9,0,2020-12-21T00:00:00
UK,South East,225811.0,2459.8,9219,100.4,0,2020-12-21T00:00:00
UK,Yorkshire and The Humber,242872.0,4413.5,8794,159.8,0,2020-12-21T00:00:00
UK,London,291753.0,3255.4,9455,105.5,0,2020-12-21T00:00:00
UK,North West,345595.0,4707.6,13971,190.3,0,2020-12-21T00:00:00
UK,Northern Ireland,63680.0,3362.8,0,0.0,1111967,2020-12-22T00:00:00
UK,South West,102336.0,1819.4,3911,69.5,0,2020-12-22T00:00:00
UK,North East,116357.0,4358.0,4820,180.5,0,2020-12-22T00:00:00
UK,Scotland,116703.0,2136.1,0,0.0,3225999,2020-12-22T00:00:00
UK,Wales,136926.0,4342.9,0,0.0,1874652,2020-12-22T00:00:00
UK,East of England,157300.0,2522.4,7161,114.8,0,2020-12-22T00:00:00
UK,East Midlands,172554.0,3568.2,6874,142.1,0,2020-12-22T00:00:00
UK,West Midlands,208244.0,3509.3,9253,155.9,0,2020-12-22T00:00:00
UK,South East,234134.0,2550.4,9337,101.7,0,2020-12-22T00:00:00
UK,Yorkshire and The Humber,244721.0,4447.1,8852,160.9,0,2020-12-22T00:00:00
UK,London,305052.0,3403.8,9542,106.5,0,2020-12-22T00:00:00
UK,North West,348384.0,4745.6,14045,191.3,0,2020-12-22T00:00:00
UK,Northern Ireland,64489.0,3405.5,0,0.0,1125291,2020-12-23T00:00:00
UK,South West,104114.0,1851.0,3942,70.1,0,2020-12-23T00:00:00
UK,North East,117423.0,4398.0,4850,181.7,0,2020-12-23T00:00:00
UK,Scotland,118029.0,2160.4,0,0.0,3253871,2020-12-23T00:00:00
UK,Wales,139370.0,4420.4,0,0.0,1890273,2020-12-23T00:00:00
UK,East of England,163187.0,2616.8,7249,116.2,0,2020-12-23T00:00:00
UK,East Midlands,174562.0,3609.7,6931,143.3,0,2020-12-23T00:00:00
UK,West Midlands,210972.0,3555.3,9314,157.0,0,2020-12-23T00:00:00
UK,South East,241181.0,2627.2,9456,103.0,0,2020-12-23T00:00:00
UK,Yorkshire and The Humber,246357.0,4476.8,8917,162.0,0,2020-12-23T00:00:00
UK,London,317443.0,3542.1,9622,107.4,0,2020-12-23T00:00:00
UK,North West,351275.0,4785.0,14137,192.6,0,2020-12-23T00:00:00
UK,Northern Ireland,65121.0,3438.9,0,0.0,1125291,2020-12-24T00:00:00
UK,South West,105281.0,1871.8,3975,70.7,0,2020-12-24T00:00:00
UK,North East,118189.0,4426.7,4876,182.6,0,2020-12-24T00:00:00
UK,Scotland,119052.0,2179.1,0,0.0,3284490,2020-12-24T00:00:00
UK,Wales,140843.0,4467.1,0,0.0,1907515,2020-12-24T00:00:00
UK,East of England,167532.0,2686.5,7340,117.7,0,2020-12-24T00:00:00
UK,East Midlands,176001.0,3639.4,6975,144.2,0,2020-12-24T00:00:00
UK,West Midlands,213096.0,3591.1,9384,158.1,0,2020-12-24T00:00:00
UK,South East,246910.0,2689.6,9554,104.1,0,2020-12-24T00:00:00
UK,Yorkshire and The Humber,247608.0,4499.5,8966,162.9,0,2020-12-24T00:00:00
UK,London,326842.0,3647.0,9692,108.1,0,2020-12-24T00:00:00
UK,North West,353587.0,4816.5,14228,193.8,0,2020-12-24T00:00:00
UK,Northern Ireland,65449.0,3456.2,0,0.0,1138934,2020-12-25T00:00:00
UK,South West,105876.0,1882.3,4007,71.2,0,2020-12-25T00:00:00
UK,North East,118496.0,4438.2,4903,183.6,0,2020-12-25T00:00:00
UK,Scotland,119570.0,2188.6,0,0.0,3299901,2020-12-25T00:00:00
UK,Wales,141486.0,4487.5,0,0.0,1907515,2020-12-25T00:00:00
UK,East of England,169274.0,2714.4,7430,119.1,0,2020-12-25T00:00:00
UK,East Midlands,176718.0,3654.3,7040,145.6,0,2020-12-25T00:00:00
UK,West Midlands,214109.0,3608.2,9456,159.4,0,2020-12-25T00:00:00
UK,Yorkshire and The Humber,248199.0,4510.3,9024,164.0,0,2020-12-25T00:00:00
UK,South East,249399.0,2716.7,9705,105.7,0,2020-12-25T00:00:00
UK,London,331203.0,3695.6,9786,109.2,0,2020-12-25T00:00:00
UK,North West,354512.0,4829.1,14312,195.0,0,2020-12-25T00:00:00
UK,Northern Ireland,66169.0,3494.2,0,0.0,1138934,2020-12-26T00:00:00
UK,South West,107698.0,1914.7,4042,71.9,0,2020-12-26T00:00:00
UK,North East,119464.0,4474.4,4940,185.0,0,2020-12-26T00:00:00
UK,Scotland,120628.0,2208.0,0,0.0,3306694,2020-12-26T00:00:00
UK,Wales,143379.0,4547.6,0,0.0,1944509,2020-12-26T00:00:00
UK,East of England,175017.0,2806.5,7520,120.6,0,2020-12-26T00:00:00
UK,East Midlands,178581.0,3692.8,7102,146.9,0,2020-12-26T00:00:00
UK,West Midlands,216707.0,3651.9,9529,160.6,0,2020-12-26T00:00:00
UK,Yorkshire and The Humber,249861.0,4540.5,9087,165.1,0,2020-12-26T00:00:00
UK,South East,256746.0,2796.8,9833,107.1,0,2020-12-26T00:00:00
UK,London,343050.0,3827.8,9894,110.4,0,2020-12-26T00:00:00
UK,North West,357161.0,4865.2,14401,196.2,0,2020-12-26T00:00:00
UK,Northern Ireland,67274.0,3552.6,0,0.0,1148809,2020-12-27T00:00:00
UK,South West,109927.0,1954.4,4087,72.7,0,2020-12-27T00:00:00
UK,North East,120713.0,4521.2,4979,186.5,0,2020-12-27T00:00:00
UK,Scotland,122333.0,2239.2,0,0.0,3315513,2020-12-27T00:00:00
UK,Wales,145875.0,4626.7,0,0.0,1959587,2020-12-27T00:00:00
UK,East Midlands,180974.0,3742.3,7164,148.1,0,2020-12-27T00:00:00
UK,East of England,181568.0,2911.6,7597,121.8,0,2020-12-27T00:00:00
UK,West Midlands,219861.0,3705.1,9605,161.9,0,2020-12-27T00:00:00
UK,Yorkshire and The Humber,251813.0,4575.9,9154,166.3,0,2020-12-27T00:00:00
UK,South East,264757.0,2884.0,9979,108.7,0,2020-12-27T00:00:00
UK,London,356192.0,3974.5,10017,111.8,0,2020-12-27T00:00:00
UK,North West,360689.0,4913.2,14487,197.3,0,2020-12-27T00:00:00
UK,Northern Ireland,68642.0,3624.8,0,0.0,1156316,2020-12-28T00:00:00
UK,South West,112379.0,1998.0,4121,73.3,0,2020-12-28T00:00:00
UK,North East,122103.0,4573.2,5024,188.2,0,2020-12-28T00:00:00
UK,Scotland,124158.0,2272.6,0,0.0,3329692,2020-12-28T00:00:00
UK,Wales,148231.0,4701.4,0,0.0,1970936,2020-12-28T00:00:00
UK,East Midlands,183460.0,3793.7,7208,149.1,0,2020-12-28T00:00:00
UK,East of England,187515.0,3006.9,7691,123.3,0,2020-12-28T00:00:00
UK,West Midlands,222998.0,3757.9,9664,162.9,0,2020-12-28T00:00:00
UK,Yorkshire and The Humber,253923.0,4614.3,9220,167.5,0,2020-12-28T00:00:00
UK,South East,272667.0,2970.2,10105,110.1,0,2020-12-28T00:00:00
UK,North West,364280.0,4962.1,14585,198.7,0,2020-12-28T00:00:00
UK,London,366847.0,4093.4,10112,112.8,0,2020-12-28T00:00:00
UK,Northern Ireland,70970.0,3747.8,0,0.0,1166941,2020-12-29T00:00:00
UK,South West,116507.0,2071.3,4165,74.0,0,2020-12-29T00:00:00
UK,North East,124478.0,4662.2,5050,189.1,0,2020-12-29T00:00:00
UK,Scotland,127306.0,2330.2,0,0.0,3349414,2020-12-29T00:00:00
UK,Wales,151794.0,4814.5,0,0.0,1981635,2020-12-29T00:00:00
UK,East Midlands,187428.0,3875.7,7268,150.3,0,2020-12-29T00:00:00
UK,East of England,198650.0,3185.5,7792,125.0,0,2020-12-29T00:00:00
UK,West Midlands,229110.0,3860.9,9730,164.0,0,2020-12-29T00:00:00
UK,Yorkshire and The Humber,257148.0,4672.9,9285,168.7,0,2020-12-29T00:00:00
UK,South East,287336.0,3130.0,10251,111.7,0,2020-12-29T00:00:00
UK,North West,370905.0,5052.4,14673,199.9,0,2020-12-29T00:00:00
UK,London,386771.0,4315.7,10233,114.2,0,2020-12-29T00:00:00
UK,Northern Ireland,73177.0,3864.3,0,0.0,1181786,2020-12-30T00:00:00
UK,South West,119692.0,2128.0,4193,74.5,0,2020-12-30T00:00:00
UK,North East,126689.0,4745.0,5080,190.3,0,2020-12-30T00:00:00
UK,Scotland,130279.0,2384.6,0,0.0,3377709,2020-12-30T00:00:00
UK,Wales,154493.0,4900.1,0,0.0,1992914,2020-12-30T00:00:00
UK,East Midlands,191074.0,3951.1,7342,151.8,0,2020-12-30T00:00:00
UK,East of England,207392.0,3325.7,7909,126.8,0,2020-12-30T00:00:00
UK,West Midlands,234988.0,3960.0,9822,165.5,0,2020-12-30T00:00:00
UK,Yorkshire and The Humber,260099.0,4726.5,9335,169.6,0,2020-12-30T00:00:00
UK,South East,299431.0,3261.7,10423,113.5,0,2020-12-30T00:00:00
UK,North West,377465.0,5141.7,14749,200.9,0,2020-12-30T00:00:00
UK,London,404091.0,4508.9,10372,115.7,0,2020-12-30T00:00:00
UK,Northern Ireland,74911.0,3955.9,0,0.0,1181786,2020-12-31T00:00:00
UK,South West,122280.0,2174.0,4234,75.3,0,2020-12-31T00:00:00
UK,North East,128212.0,4802.1,5109,191.4,0,2020-12-31T00:00:00
UK,Scotland,132658.0,2428.2,0,0.0,3406022,2020-12-31T00:00:00
UK,Wales,156503.0,4963.8,0,0.0,2007818,2020-12-31T00:00:00
UK,East Midlands,194046.0,4012.6,7406,153.1,0,2020-12-31T00:00:00
UK,East of England,213860.0,3429.4,8014,128.5,0,2020-12-31T00:00:00
UK,West Midlands,239555.0,4037.0,9890,166.7,0,2020-12-31T00:00:00
UK,Yorkshire and The Humber,262254.0,4765.7,9387,170.6,0,2020-12-31T00:00:00
UK,South East,307883.0,3353.8,10571,115.2,0,2020-12-31T00:00:00
UK,North West,382663.0,5212.5,14839,202.1,0,2020-12-31T00:00:00
UK,London,416456.0,4646.9,10502,117.2,0,2020-12-31T00:00:00
UK,Northern Ireland,76138.0,4020.7,0,0.0,1202399,2021-01-01T00:00:00
UK,South West,124112.0,2206.6,4272,76.0,0,2021-01-01T00:00:00
UK,North East,129513.0,4850.8,5146,192.7,0,2021-01-01T00:00:00
UK,Scotland,133825.0,2449.5,0,0.0,3427473,2021-01-01T00:00:00
UK,Wales,157714.0,5002.2,0,0.0,2007818,2021-01-01T00:00:00
UK,East Midlands,195712.0,4047.0,7472,154.5,0,2021-01-01T00:00:00
UK,East of England,217880.0,3493.9,8129,130.4,0,2021-01-01T00:00:00
UK,West Midlands,242571.0,4087.8,9965,167.9,0,2021-01-01T00:00:00
UK,Yorkshire and The Humber,263773.0,4793.3,9466,172.0,0,2021-01-01T00:00:00
UK,South East,313429.0,3414.2,10709,116.7,0,2021-01-01T00:00:00
UK,North West,385551.0,5251.9,14934,203.4,0,2021-01-01T00:00:00
UK,London,423216.0,4722.3,10652,118.9,0,2021-01-01T00:00:00
UK,Northern Ireland,78079.0,4123.2,0,0.0,1210923,2021-01-02T00:00:00
UK,South West,127153.0,2260.6,4316,76.7,0,2021-01-02T00:00:00
UK,North East,131333.0,4918.9,5187,194.3,0,2021-01-02T00:00:00
UK,Scotland,136046.0,2490.2,0,0.0,3444801,2021-01-02T00:00:00
UK,Wales,159801.0,5068.4,0,0.0,2043470,2021-01-02T00:00:00
UK,East Midlands,199115.0,4117.4,7536,155.8,0,2021-01-02T00:00:00
UK,East of England,225162.0,3610.6,8230,132.0,0,2021-01-02T00:00:00
UK,West Midlands,248223.0,4183.0,10044,169.3,0,2021-01-02T00:00:00
UK,Yorkshire and The Humber,266511.0,4843.0,9533,173.2,0,2021-01-02T00:00:00
UK,South East,322997.0,3518.4,10865,118.4,0,2021-01-02T00:00:00
UK,North West,392467.0,5346.1,15017,204.6,0,2021-01-02T00:00:00
UK,London,436831.0,4874.3,10814,120.7,0,2021-01-02T00:00:00
UK,Northern Ireland,79724.0,4210.0,0,0.0,1219646,2021-01-03T00:00:00
UK,South West,129938.0,2310.1,4352,77.4,0,2021-01-03T00:00:00
UK,North East,133007.0,4981.6,5224,195.7,0,2021-01-03T00:00:00
UK,Scotland,138269.0,2530.9,0,0.0,3458611,2021-01-03T00:00:00
UK,Wales,161609.0,5125.8,0,0.0,2056444,2021-01-03T00:00:00
UK,East Midlands,202097.0,4179.1,7599,157.1,0,2021-01-03T00:00:00
UK,East of England,231651.0,3714.7,8349,133.9,0,2021-01-03T00:00:00
UK,West Midlands,253079.0,4264.9,10115,170.5,0,2021-01-03T00:00:00
UK,Yorkshire and The Humber,268924.0,4886.9,9593,174.3,0,2021-01-03T00:00:00
UK,South East,331361.0,3609.5,11017,120.0,0,2021-01-03T00:00:00
UK,North West,398989.0,5434.9,15132,206.1,0,2021-01-03T00:00:00
UK,London,449943.0,5020.6,10956,122.2,0,2021-01-03T00:00:00
UK,Northern Ireland,81710.0,4314.9,0,0.0,1227419,2021-01-04T00:00:00
UK,South West,134092.0,2384.0,4403,78.3,0,2021-01-04T00:00:00
UK,North East,135294.0,5067.3,5255,196.8,0,2021-01-04T00:00:00
UK,Scotland,140655.0,2574.5,0,0.0,3476947,2021-01-04T00:00:00
UK,Wales,164267.0,5210.1,0,0.0,2069100,2021-01-04T00:00:00
UK,East Midlands,206390.0,4267.8,7668,158.6,0,2021-01-04T00:00:00
UK,East of England,240994.0,3864.5,8482,136.0,0,2021-01-04T00:00:00
UK,West Midlands,260208.0,4385.0,10212,172.1,0,2021-01-04T00:00:00
UK,Yorkshire and The Humber,272374.0,4949.6,9648,175.3,0,2021-01-04T00:00:00
UK,South East,343856.0,3745.7,11210,122.1,0,2021-01-04T00:00:00
UK,North West,407221.0,5547.1,15226,207.4,0,2021-01-04T00:00:00
UK,London,467114.0,5212.2,11120,124.1,0,2021-01-04T00:00:00
UK,Northern Ireland,83331.0,4400.5,0,0.0,1240457,2021-01-05T00:00:00
UK,North East,137019.0,5131.9,5296,198.4,0,2021-01-05T00:00:00
UK,South West,138057.0,2454.5,4454,79.2,0,2021-01-05T00:00:00
UK,Scotland,143714.0,2630.5,0,0.0,3498048,2021-01-05T00:00:00
UK,Wales,166650.0,5285.6,0,0.0,2081590,2021-01-05T00:00:00
UK,East Midlands,209903.0,4340.5,7742,160.1,0,2021-01-05T00:00:00
UK,East of England,248249.0,3980.9,8625,138.3,0,2021-01-05T00:00:00
UK,West Midlands,266108.0,4484.4,10306,173.7,0,2021-01-05T00:00:00
UK,Yorkshire and The Humber,275152.0,5000.1,9711,176.5,0,2021-01-05T00:00:00
UK,South East,354190.0,3858.2,11379,124.0,0,2021-01-05T00:00:00
UK,North West,414801.0,5650.3,15320,208.7,0,2021-01-05T00:00:00
UK,London,481681.0,5374.7,11307,126.2,0,2021-01-05T00:00:00
UK,Northern Ireland,84862.0,4481.4,0,0.0,1251622,2021-01-06T00:00:00
UK,North East,138518.0,5188.1,5330,199.6,0,2021-01-06T00:00:00
UK,South West,141220.0,2510.7,4501,80.0,0,2021-01-06T00:00:00
UK,Scotland,146275.0,2677.4,0,0.0,3525014,2021-01-06T00:00:00
UK,Wales,168637.0,5348.7,0,0.0,2094345,2021-01-06T00:00:00
UK,East Midlands,213094.0,4406.5,7811,161.5,0,2021-01-06T00:00:00
UK,East of England,254511.0,4081.3,8763,140.5,0,2021-01-06T00:00:00
UK,West Midlands,271693.0,4578.6,10397,175.2,0,2021-01-06T00:00:00
UK,Yorkshire and The Humber,277695.0,5046.3,9778,177.7,0,2021-01-06T00:00:00
UK,South East,362706.0,3951.0,11595,126.3,0,2021-01-06T00:00:00
UK,North West,421395.0,5740.1,15441,210.3,0,2021-01-06T00:00:00
UK,London,495145.0,5524.9,11487,128.2,0,2021-01-06T00:00:00
UK,Northern Ireland,86098.0,4546.6,0,0.0,1267108,2021-01-07T00:00:00
UK,North East,140002.0,5243.6,5368,201.1,0,2021-01-07T00:00:00
UK,South West,144062.0,2561.2,4554,81.0,0,2021-01-07T00:00:00
UK,Scotland,148481.0,2717.8,0,0.0,3556458,2021-01-07T00:00:00
UK,Wales,170295.0,5401.3,0,0.0,2113057,2021-01-07T00:00:00
UK,East Midlands,216054.0,4467.7,7877,162.9,0,2021-01-07T00:00:00
UK,East of England,260320.0,4174.4,8928,143.2,0,2021-01-07T00:00:00
UK,West Midlands,276456.0,4658.8,10506,177.0,0,2021-01-07T00:00:00
UK,Yorkshire and The Humber,280146.0,5090.8,9847,178.9,0,2021-01-07T00:00:00
UK,South East,370615.0,4037.1,11809,128.6,0,2021-01-07T00:00:00
UK,North West,427447.0,5822.6,15553,211.9,0,2021-01-07T00:00:00
UK,London,507223.0,5659.7,11679,130.3,0,2021-01-07T00:00:00
UK,Northern Ireland,87323.0,4611.3,0,0.0,1278938,2021-01-08T00:00:00
UK,North East,141153.0,5286.7,5407,202.5,0,2021-01-08T00:00:00
UK,South West,146763.0,2609.3,4607,81.9,0,2021-01-08T00:00:00
UK,Scotland,150319.0,2751.4,0,0.0,3582810,2021-01-08T00:00:00
UK,Wales,171888.0,5451.8,0,0.0,2132389,2021-01-08T00:00:00
UK,East Midlands,218852.0,4525.5,7963,164.7,0,2021-01-08T00:00:00
UK,East of England,265542.0,4258.2,9075,145.5,0,2021-01-08T00:00:00
