"YEAR_WEEK","NIS5","AGEGROUP","DOSE","CUMUL"
"21W14",72039,"85+","B","148"
"21W14",72041,"0-17","A","<10"
"21W14",72041,"0-17","B","<10"
"21W14",72041,"18-34","A","541"
"21W14",72041,"18-34","B","213"
"21W14",72041,"35-44","A","427"
"21W14",72041,"35-44","B","138"
"21W14",72041,"45-54","A","376"
"21W14",72041,"45-54","B","159"
"21W14",72041,"55-64","A","385"
"21W14",72041,"55-64","B","208"
"21W14",72041,"65-74","A","146"
"21W14",72041,"65-74","B","73"
"21W14",72041,"75-84","A","1035"
"21W14",72041,"75-84","B","86"
"21W14",72041,"85+","A","409"
"21W14",72041,"85+","B","105"
"21W14",72042,"0-17","A","<10"
"21W14",72042,"0-17","B","<10"
"21W14",72042,"18-34","A","637"
"21W14",72042,"18-34","B","304"
"21W14",72042,"35-44","A","454"
"21W14",72042,"35-44","B","212"
"21W14",72042,"45-54","A","394"
"21W14",72042,"45-54","B","178"
"21W14",72042,"55-64","A","411"
"21W14",72042,"55-64","B","272"
"21W14",72042,"65-74","A","220"
"21W14",72042,"65-74","B","48"
"21W14",72042,"75-84","A","1211"
"21W14",72042,"75-84","B","90"
"21W14",72042,"85+","A","548"
"21W14",72042,"85+","B","148"
"21W14",72043,"0-17","A","<10"
"21W14",72043,"0-17","B","<10"
"21W14",72043,"18-34","A","869"
"21W14",72043,"18-34","B","432"
"21W14",72043,"35-44","A","553"
"21W14",72043,"35-44","B","280"
"21W14",72043,"45-54","A","527"
"21W14",72043,"45-54","B","326"
"21W14",72043,"55-64","A","596"
"21W14",72043,"55-64","B","399"
"21W14",72043,"65-74","A","561"
"21W14",72043,"65-74","B","123"
"21W14",72043,"75-84","A","2207"
"21W14",72043,"75-84","B","184"
"21W14",72043,"85+","A","984"
"21W14",72043,"85+","B","285"
"21W14",73001,"18-34","A","298"
"21W14",73001,"18-34","B","144"
"21W14",73001,"35-44","A","194"
"21W14",73001,"35-44","B","93"
"21W14",73001,"45-54","A","232"
"21W14",73001,"45-54","B","116"
"21W14",73001,"55-64","A","245"
"21W14",73001,"55-64","B","127"
"21W14",73001,"65-74","A","231"
"21W14",73001,"65-74","B","43"
"21W14",73001,"75-84","A","702"
"21W14",73001,"75-84","B","48"
"21W14",73001,"85+","A","277"
"21W14",73001,"85+","B","77"
"21W14",73006,"0-17","A","<10"
"21W14",73006,"0-17","B","<10"
"21W14",73006,"18-34","A","755"
"21W14",73006,"18-34","B","359"
"21W14",73006,"35-44","A","644"
"21W14",73006,"35-44","B","285"
"21W14",73006,"45-54","A","614"
"21W14",73006,"45-54","B","293"
"21W14",73006,"55-64","A","573"
"21W14",73006,"55-64","B","340"
"21W14",73006,"65-74","A","444"
"21W14",73006,"65-74","B","124"
"21W14",73006,"75-84","A","2026"
"21W14",73006,"75-84","B","156"
"21W14",73006,"85+","A","863"
"21W14",73006,"85+","B","284"
"21W14",73009,"0-17","A","<10"
"21W14",73009,"18-34","A","258"
"21W14",73009,"18-34","B","130"
"21W14",73009,"35-44","A","210"
"21W14",73009,"35-44","B","106"
"21W14",73009,"45-54","A","216"
"21W14",73009,"45-54","B","108"
"21W14",73009,"55-64","A","252"
"21W14",73009,"55-64","B","173"
"21W14",73009,"65-74","A","125"
"21W14",73009,"65-74","B","55"
"21W14",73009,"75-84","A","641"
"21W14",73009,"75-84","B","64"
"21W14",73009,"85+","A","307"
"21W14",73009,"85+","B","94"
"21W14",73022,"18-34","A","143"
"21W14",73022,"18-34","B","75"
"21W14",73022,"35-44","A","123"
"21W14",73022,"35-44","B","60"
"21W14",73022,"45-54","A","116"
"21W14",73022,"45-54","B","46"
"21W14",73022,"55-64","A","119"
"21W14",73022,"55-64","B","67"
"21W14",73022,"65-74","A","43"
"21W14",73022,"65-74","B","13"
"21W14",73022,"75-84","A","374"
"21W14",73022,"75-84","B","28"
"21W14",73022,"85+","A","181"
"21W14",73022,"85+","B","35"
"21W14",73028,"18-34","A","<10"
"21W14",73028,"18-34","B","<10"
"21W14",73028,"35-44","A","<10"
"21W14",73028,"45-54","A","<10"
"21W14",73028,"45-54","B","<10"
"21W14",73028,"55-64","A","<10"
"21W14",73028,"55-64","B","<10"
"21W14",73028,"65-74","A","<10"
"21W14",73028,"75-84","A","<10"
"21W14",73028,"85+","A","<10"
"21W14",73028,"85+","B","<10"
"21W14",73032,"0-17","A","<10"
"21W14",73032,"0-17","B","<10"
"21W14",73032,"18-34","A","211"
"21W14",73032,"18-34","B","100"
"21W14",73032,"35-44","A","169"
"21W14",73032,"35-44","B","74"
"21W14",73032,"45-54","A","192"
"21W14",73032,"45-54","B","91"
"21W14",73032,"55-64","A","171"
"21W14",73032,"55-64","B","102"
"21W14",73032,"65-74","A","158"
"21W14",73032,"65-74","B","26"
"21W14",73032,"75-84","A","640"
"21W14",73032,"75-84","B","35"
"21W14",73032,"85+","A","220"
"21W14",73032,"85+","B","61"
"21W14",73040,"0-17","A","<10"
"21W14",73040,"0-17","B","<10"
"21W14",73040,"18-34","A","210"
"21W14",73040,"18-34","B","93"
"21W14",73040,"35-44","A","170"
"21W14",73040,"35-44","B","82"
"21W14",73040,"45-54","A","139"
"21W14",73040,"45-54","B","62"
"21W14",73040,"55-64","A","133"
"21W14",73040,"55-64","B","82"
"21W14",73040,"65-74","A","76"
"21W14",73040,"65-74","B","24"
"21W14",73040,"75-84","A","411"
"21W14",73040,"75-84","B","34"
"21W14",73040,"85+","A","187"
"21W14",73040,"85+","B","48"
"21W14",73042,"0-17","A","<10"
"21W14",73042,"0-17","B","<10"
"21W14",73042,"18-34","A","478"
"21W14",73042,"18-34","B","230"
"21W14",73042,"35-44","A","350"
"21W14",73042,"35-44","B","152"
"21W14",73042,"45-54","A","388"
"21W14",73042,"45-54","B","188"
"21W14",73042,"55-64","A","405"
"21W14",73042,"55-64","B","252"
"21W14",73042,"65-74","A","302"
"21W14",73042,"65-74","B","125"
"21W14",73042,"75-84","A","1892"
"21W14",73042,"75-84","B","191"
"21W14",73042,"85+","A","694"
"21W14",73042,"85+","B","225"
"21W14",73066,"18-34","A","342"
"21W14",73066,"18-34","B","165"
"21W14",73066,"35-44","A","252"
"21W14",73066,"35-44","B","103"
"21W14",73066,"45-54","A","303"
"21W14",73066,"45-54","B","144"
"21W14",73066,"55-64","A","279"
"21W14",73066,"55-64","B","165"
"21W14",73066,"65-74","A","250"
"21W14",73066,"65-74","B","55"
"21W14",73066,"75-84","A","1027"
"21W14",73066,"75-84","B","65"
"21W14",73066,"85+","A","451"
"21W14",73066,"85+","B","103"
"21W14",73083,"0-17","A","<10"
"21W14",73083,"0-17","B","<10"
"21W14",73083,"18-34","A","640"
"21W14",73083,"18-34","B","323"
"21W14",73083,"35-44","A","518"
"21W14",73083,"35-44","B","234"
"21W14",73083,"45-54","A","585"
"21W14",73083,"45-54","B","302"
"21W14",73083,"55-64","A","614"
"21W14",73083,"55-64","B","391"
"21W14",73083,"65-74","A","611"
"21W14",73083,"65-74","B","148"
"21W14",73083,"75-84","A","1958"
"21W14",73083,"75-84","B","204"
"21W14",73083,"85+","A","913"
"21W14",73083,"85+","B","288"
"21W14",73098,"0-17","A","<10"
"21W14",73098,"0-17","B","<10"
"21W14",73098,"18-34","A","155"
"21W14",73098,"18-34","B","76"
"21W14",73098,"35-44","A","133"
"21W14",73098,"35-44","B","54"
"21W14",73098,"45-54","A","137"
"21W14",73098,"45-54","B","66"
"21W14",73098,"55-64","A","104"
"21W14",73098,"55-64","B","55"
"21W14",73098,"65-74","A","53"
"21W14",73098,"65-74","B","29"
"21W14",73098,"75-84","A","413"
"21W14",73098,"75-84","B","23"
"21W14",73098,"85+","A","189"
"21W14",73098,"85+","B","50"
"21W14",73107,"0-17","A","<10"
"21W14",73107,"0-17","B","<10"
"21W14",73107,"18-34","A","578"
"21W14",73107,"18-34","B","241"
"21W14",73107,"35-44","A","486"
"21W14",73107,"35-44","B","176"
"21W14",73107,"45-54","A","486"
"21W14",73107,"45-54","B","195"
"21W14",73107,"55-64","A","457"
"21W14",73107,"55-64","B","240"
"21W14",73107,"65-74","A","281"
"21W14",73107,"65-74","B","77"
"21W14",73107,"75-84","A","2138"
"21W14",73107,"75-84","B","81"
"21W14",73107,"85+","A","783"
"21W14",73107,"85+","B","148"
"21W14",73109,"18-34","A","49"
"21W14",73109,"18-34","B","27"
"21W14",73109,"35-44","A","41"
"21W14",73109,"35-44","B","21"
"21W14",73109,"45-54","A","42"
"21W14",73109,"45-54","B","27"
"21W14",73109,"55-64","A","68"
"21W14",73109,"55-64","B","36"
"21W14",73109,"65-74","A","204"
"21W14",73109,"65-74","B","13"
"21W14",73109,"75-84","A","233"
"21W14",73109,"75-84","B","17"
"21W14",73109,"85+","A","93"
"21W14",73109,"85+","B","29"
"21W14",81001,"0-17","A","<10"
"21W14",81001,"0-17","B","<10"
"21W14",81001,"18-34","A","280"
"21W14",81001,"18-34","B","137"
"21W14",81001,"35-44","A","220"
"21W14",81001,"35-44","B","123"
"21W14",81001,"45-54","A","248"
"21W14",81001,"45-54","B","120"
"21W14",81001,"55-64","A","389"
"21W14",81001,"55-64","B","177"
"21W14",81001,"65-74","A","824"
"21W14",81001,"65-74","B","121"
"21W14",81001,"75-84","A","1089"
"21W14",81001,"75-84","B","498"
"21W14",81001,"85+","A","593"
"21W14",81001,"85+","B","355"
"21W14",81003,"18-34","A","54"
"21W14",81003,"18-34","B","27"
"21W14",81003,"35-44","A","46"
"21W14",81003,"35-44","B","17"
"21W14",81003,"45-54","A","38"
"21W14",81003,"45-54","B","14"
"21W14",81003,"55-64","A","75"
"21W14",81003,"55-64","B","33"
"21W14",81003,"65-74","A","163"
"21W14",81003,"65-74","B","16"
"21W14",81003,"75-84","A","136"
"21W14",81003,"75-84","B","71"
"21W14",81003,"85+","A","111"
"21W14",81003,"85+","B","72"
"21W14",81004,"0-17","A","<10"
"21W14",81004,"0-17","B","<10"
"21W14",81004,"18-34","A","96"
"21W14",81004,"18-34","B","51"
"21W14",81004,"35-44","A","91"
"21W14",81004,"35-44","B","47"
"21W14",81004,"45-54","A","86"
"21W14",81004,"45-54","B","43"
"21W14",81004,"55-64","A","167"
"21W14",81004,"55-64","B","79"
"21W14",81004,"65-74","A","335"
"21W14",81004,"65-74","B","48"
"21W14",81004,"75-84","A","528"
"21W14",81004,"75-84","B","227"
"21W14",81004,"85+","A","320"
"21W14",81004,"85+","B","178"
"21W14",81013,"18-34","A","10"
"21W14",81013,"18-34","B","<10"
"21W14",81013,"35-44","A","19"
"21W14",81013,"35-44","B","11"
"21W14",81013,"45-54","A","<10"
"21W14",81013,"45-54","B","<10"
"21W14",81013,"55-64","A","15"
"21W14",81013,"55-64","B","<10"
"21W14",81013,"65-74","A","26"
"21W14",81013,"65-74","B","<10"
"21W14",81013,"75-84","A","42"
"21W14",81013,"75-84","B","<10"
"21W14",81013,"85+","A","22"
"21W14",81013,"85+","B","<10"
"21W14",81015,"18-34","A","53"
"21W14",81015,"18-34","B","21"
"21W14",81015,"35-44","A","35"
"21W14",81015,"35-44","B","14"
"21W14",81015,"45-54","A","52"
"21W14",81015,"45-54","B","17"
"21W14",81015,"55-64","A","87"
"21W14",81015,"55-64","B","40"
"21W14",81015,"65-74","A","209"
"21W14",81015,"65-74","B","23"
"21W14",81015,"75-84","A","271"
"21W14",81015,"75-84","B","117"
"21W14",81015,"85+","A","145"
"21W14",81015,"85+","B","81"
"21W14",82003,"0-17","A","<10"
"21W14",82003,"0-17","B","<10"
"21W14",82003,"18-34","A","225"
"21W14",82003,"18-34","B","121"
"21W14",82003,"35-44","A","136"
"21W14",82003,"35-44","B","82"
"21W14",82003,"45-54","A","169"
"21W14",82003,"45-54","B","70"
"21W14",82003,"55-64","A","255"
"21W14",82003,"55-64","B","100"
"21W14",82003,"65-74","A","384"
"21W14",82003,"65-74","B","46"
"21W14",82003,"75-84","A","455"
"21W14",82003,"75-84","B","51"
"21W14",82003,"85+","A","265"
"21W14",82003,"85+","B","93"
"21W14",82005,"0-17","A","<10"
"21W14",82005,"0-17","B","<10"
"21W14",82005,"18-34","A","45"
"21W14",82005,"18-34","B","23"
"21W14",82005,"35-44","A","44"
"21W14",82005,"35-44","B","19"
"21W14",82005,"45-54","A","41"
"21W14",82005,"45-54","B","18"
"21W14",82005,"55-64","A","41"
"21W14",82005,"55-64","B","16"
"21W14",82005,"65-74","A","75"
"21W14",82005,"65-74","B","<10"
"21W14",82005,"75-84","A","98"
"21W14",82005,"75-84","B","<10"
"21W14",82005,"85+","A","37"
"21W14",82005,"85+","B","10"
"21W14",82009,"18-34","A","31"
"21W14",82009,"18-34","B","16"
"21W14",82009,"35-44","A","21"
"21W14",82009,"35-44","B","13"
"21W14",82009,"45-54","A","27"
"21W14",82009,"45-54","B","10"
"21W14",82009,"55-64","A","23"
"21W14",82009,"55-64","B","14"
"21W14",82009,"65-74","A","35"
"21W14",82009,"65-74","B","<10"
"21W14",82009,"75-84","A","40"
"21W14",82009,"75-84","B","<10"
"21W14",82009,"85+","A","35"
"21W14",82009,"85+","B","<10"
"21W14",82014,"18-34","A","47"
"21W14",82014,"18-34","B","29"
"21W14",82014,"35-44","A","55"
"21W14",82014,"35-44","B","28"
"21W14",82014,"45-54","A","61"
"21W14",82014,"45-54","B","39"
"21W14",82014,"55-64","A","85"
"21W14",82014,"55-64","B","46"
"21W14",82014,"65-74","A","209"
"21W14",82014,"65-74","B","25"
"21W14",82014,"75-84","A","166"
"21W14",82014,"75-84","B","36"
"21W14",82014,"85+","A","109"
"21W14",82014,"85+","B","49"
"21W14",82032,"0-17","A","<10"
"21W14",82032,"0-17","B","<10"
"21W14",82032,"18-34","A","100"
"21W14",82032,"18-34","B","68"
"21W14",82032,"35-44","A","78"
"21W14",82032,"35-44","B","61"
"21W14",82032,"45-54","A","106"
"21W14",82032,"45-54","B","67"
"21W14",82032,"55-64","A","161"
"21W14",82032,"55-64","B","92"
"21W14",82032,"65-74","A","152"
"21W14",82032,"65-74","B","26"
"21W14",82032,"75-84","A","144"
"21W14",82032,"75-84","B","37"
"21W14",82032,"85+","A","151"
"21W14",82032,"85+","B","57"
"21W14",82036,"18-34","A","64"
"21W14",82036,"18-34","B","35"
"21W14",82036,"35-44","A","58"
"21W14",82036,"35-44","B","35"
"21W14",82036,"45-54","A","71"
"21W14",82036,"45-54","B","31"
"21W14",82036,"55-64","A","67"
"21W14",82036,"55-64","B","28"
"21W14",82036,"65-74","A","94"
"21W14",82036,"65-74","B","15"
"21W14",82036,"75-84","A","147"
"21W14",82036,"75-84","B","21"
"21W14",82036,"85+","A","80"
"21W14",82036,"85+","B","28"
"21W14",82037,"18-34","A","51"
"21W14",82037,"18-34","B","29"
"21W14",82037,"35-44","A","31"
"21W14",82037,"35-44","B","18"
"21W14",82037,"45-54","A","42"
"21W14",82037,"45-54","B","20"
"21W14",82037,"55-64","A","68"
"21W14",82037,"55-64","B","27"
"21W14",82037,"65-74","A","166"
"21W14",82037,"65-74","B","17"
"21W14",82037,"75-84","A","117"
"21W14",82037,"75-84","B","20"
"21W14",82037,"85+","A","104"
"21W14",82037,"85+","B","23"
"21W14",82038,"18-34","A","23"
"21W14",82038,"18-34","B","<10"
"21W14",82038,"35-44","A","37"
"21W14",82038,"35-44","B","23"
"21W14",82038,"45-54","A","24"
"21W14",82038,"45-54","B","11"
"21W14",82038,"55-64","A","44"
"21W14",82038,"55-64","B","22"
"21W14",82038,"65-74","A","73"
"21W14",82038,"65-74","B","15"
"21W14",82038,"75-84","A","91"
"21W14",82038,"75-84","B","12"
"21W14",82038,"85+","A","55"
"21W14",82038,"85+","B","19"
"21W14",83012,"0-17","A","<10"
"21W14",83012,"0-17","B","<10"
"21W14",83012,"18-34","A","159"
"21W14",83012,"18-34","B","80"
"21W14",83012,"35-44","A","121"
"21W14",83012,"35-44","B","65"
"21W14",83012,"45-54","A","155"
"21W14",83012,"45-54","B","68"
"21W14",83012,"55-64","A","184"
"21W14",83012,"55-64","B","75"
"21W14",83012,"65-74","A","489"
"21W14",83012,"65-74","B","78"
"21W14",83012,"75-84","A","465"
"21W14",83012,"75-84","B","146"
"21W14",83012,"85+","A","238"
"21W14",83012,"85+","B","119"
"21W14",83013,"18-34","A","42"
"21W14",83013,"18-34","B","32"
"21W14",83013,"35-44","A","41"
"21W14",83013,"35-44","B","24"
"21W14",83013,"45-54","A","49"
"21W14",83013,"45-54","B","23"
"21W14",83013,"55-64","A","86"
"21W14",83013,"55-64","B","48"
"21W14",83013,"65-74","A","157"
"21W14",83013,"65-74","B","28"
"21W14",83013,"75-84","A","152"
"21W14",83013,"75-84","B","66"
"21W14",83013,"85+","A","82"
"21W14",83013,"85+","B","59"
"21W14",83028,"0-17","A","<10"
"21W14",83028,"0-17","B","<10"
"21W14",83028,"18-34","A","85"
"21W14",83028,"18-34","B","45"
"21W14",83028,"35-44","A","61"
"21W14",83028,"35-44","B","29"
"21W14",83028,"45-54","A","79"
"21W14",83028,"45-54","B","37"
"21W14",83028,"55-64","A","73"
"21W14",83028,"55-64","B","32"
"21W14",83028,"65-74","A","221"
"21W14",83028,"65-74","B","35"
"21W14",83028,"75-84","A","197"
"21W14",83028,"75-84","B","75"
"21W14",83028,"85+","A","96"
"21W14",83028,"85+","B","62"
"21W14",83031,"18-34","A","37"
"21W14",83031,"18-34","B","26"
"21W14",83031,"35-44","A","39"
"21W14",83031,"35-44","B","26"
"21W14",83031,"45-54","A","58"
"21W14",83031,"45-54","B","35"
"21W14",83031,"55-64","A","68"
"21W14",83031,"55-64","B","40"
"21W14",83031,"65-74","A","137"
"21W14",83031,"65-74","B","29"
"21W14",83031,"75-84","A","189"
"21W14",83031,"75-84","B","73"
"21W14",83031,"85+","A","90"
"21W14",83031,"85+","B","62"
"21W14",83034,"0-17","A","<10"
"21W14",83034,"0-17","B","<10"
"21W14",83034,"18-34","A","300"
"21W14",83034,"18-34","B","154"
"21W14",83034,"35-44","A","206"
"21W14",83034,"35-44","B","102"
"21W14",83034,"45-54","A","253"
"21W14",83034,"45-54","B","117"
"21W14",83034,"55-64","A","319"
"21W14",83034,"55-64","B","137"
"21W14",83034,"65-74","A","748"
"21W14",83034,"65-74","B","57"
"21W14",83034,"75-84","A","661"
"21W14",83034,"75-84","B","202"
"21W14",83034,"85+","A","260"
"21W14",83034,"85+","B","119"
"21W14",83040,"18-34","A","69"
"21W14",83040,"18-34","B","39"
"21W14",83040,"35-44","A","66"
"21W14",83040,"35-44","B","30"
"21W14",83040,"45-54","A","81"
"21W14",83040,"45-54","B","41"
"21W14",83040,"55-64","A","129"
"21W14",83040,"55-64","B","57"
"21W14",83040,"65-74","A","262"
"21W14",83040,"65-74","B","37"
"21W14",83040,"75-84","A","221"
"21W14",83040,"75-84","B","78"
"21W14",83040,"85+","A","109"
"21W14",83040,"85+","B","63"
"21W14",83044,"18-34","A","37"
"21W14",83044,"18-34","B","17"
"21W14",83044,"35-44","A","27"
"21W14",83044,"35-44","B","<10"
"21W14",83044,"45-54","A","21"
"21W14",83044,"45-54","B","12"
"21W14",83044,"55-64","A","46"
"21W14",83044,"55-64","B","22"
"21W14",83044,"65-74","A","113"
"21W14",83044,"65-74","B","11"
"21W14",83044,"75-84","A","100"
"21W14",83044,"75-84","B","24"
"21W14",83044,"85+","A","46"
"21W14",83044,"85+","B","22"
"21W14",83049,"0-17","A","<10"
"21W14",83049,"0-17","B","<10"
"21W14",83049,"18-34","A","39"
"21W14",83049,"18-34","B","15"
"21W14",83049,"35-44","A","53"
"21W14",83049,"35-44","B","19"
"21W14",83049,"45-54","A","30"
"21W14",83049,"45-54","B","13"
"21W14",83049,"55-64","A","63"
"21W14",83049,"55-64","B","30"
"21W14",83049,"65-74","A","111"
"21W14",83049,"65-74","B","31"
"21W14",83049,"75-84","A","94"
"21W14",83049,"75-84","B","14"
"21W14",83049,"85+","A","67"
"21W14",83049,"85+","B","20"
"21W14",83055,"0-17","A","<10"
"21W14",83055,"0-17","B","<10"
"21W14",83055,"18-34","A","63"
"21W14",83055,"18-34","B","40"
"21W14",83055,"35-44","A","49"
"21W14",83055,"35-44","B","29"
"21W14",83055,"45-54","A","55"
"21W14",83055,"45-54","B","33"
"21W14",83055,"55-64","A","63"
"21W14",83055,"55-64","B","28"
"21W14",83055,"65-74","A","94"
"21W14",83055,"65-74","B","<10"
"21W14",83055,"75-84","A","101"
"21W14",83055,"75-84","B","<10"
"21W14",83055,"85+","A","60"
"21W14",83055,"85+","B","10"
"21W14",84009,"0-17","A","<10"
"21W14",84009,"0-17","B","<10"
"21W14",84009,"18-34","A","132"
"21W14",84009,"18-34","B","78"
"21W14",84009,"35-44","A","113"
"21W14",84009,"35-44","B","67"
"21W14",84009,"45-54","A","124"
"21W14",84009,"45-54","B","68"
"21W14",84009,"55-64","A","171"
"21W14",84009,"55-64","B","87"
"21W14",84009,"65-74","A","341"
"21W14",84009,"65-74","B","44"
"21W14",84009,"75-84","A","349"
"21W14",84009,"75-84","B","45"
"21W14",84009,"85+","A","151"
"21W14",84009,"85+","B","69"
"21W14",84010,"0-17","A","<10"
"21W14",84010,"18-34","A","79"
"21W14",84010,"18-34","B","46"
"21W14",84010,"35-44","A","62"
"21W14",84010,"35-44","B","41"
"21W14",84010,"45-54","A","61"
"21W14",84010,"45-54","B","27"
"21W14",84010,"55-64","A","105"
"21W14",84010,"55-64","B","48"
"21W14",84010,"65-74","A","140"
"21W14",84010,"65-74","B","42"
"21W14",84010,"75-84","A","167"
"21W14",84010,"75-84","B","59"
"21W14",84010,"85+","A","152"
"21W14",84010,"85+","B","89"
"21W14",84016,"18-34","A","23"
"21W14",84016,"18-34","B","14"
"21W14",84016,"35-44","A","12"
"21W14",84016,"35-44","B","<10"
"21W14",84016,"45-54","A","25"
"21W14",84016,"45-54","B","<10"
"21W14",84016,"55-64","A","37"
"21W14",84016,"55-64","B","<10"
"21W14",84016,"65-74","A","98"
"21W14",84016,"65-74","B","<10"
"21W14",84016,"75-84","A","70"
"21W14",84016,"75-84","B","<10"
"21W14",84016,"85+","A","41"
"21W14",84016,"85+","B","<10"
"21W14",84029,"0-17","A","<10"
"21W14",84029,"0-17","B","<10"
"21W14",84029,"18-34","A","13"
"21W14",84029,"18-34","B","<10"
"21W14",84029,"35-44","A","11"
"21W14",84029,"35-44","B","<10"
"21W14",84029,"45-54","A","11"
"21W14",84029,"45-54","B","<10"
"21W14",84029,"55-64","A","23"
"21W14",84029,"55-64","B","16"
"21W14",84029,"65-74","A","44"
"21W14",84029,"65-74","B","<10"
"21W14",84029,"75-84","A","51"
"21W14",84029,"75-84","B","<10"
"21W14",84029,"85+","A","25"
"21W14",84029,"85+","B","<10"
"21W14",84033,"18-34","A","77"
"21W14",84033,"18-34","B","43"
"21W14",84033,"35-44","A","51"
"21W14",84033,"35-44","B","21"
"21W14",84033,"45-54","A","68"
"21W14",84033,"45-54","B","33"
"21W14",84033,"55-64","A","52"
"21W14",84033,"55-64","B","30"
"21W14",84033,"65-74","A","68"
"21W14",84033,"65-74","B","17"
"21W14",84033,"75-84","A","104"
"21W14",84033,"75-84","B","<10"
"21W14",84033,"85+","A","55"
"21W14",84033,"85+","B","<10"
"21W14",84035,"0-17","A","<10"
"21W14",84035,"18-34","A","95"
"21W14",84035,"18-34","B","54"
"21W14",84035,"35-44","A","62"
"21W14",84035,"35-44","B","39"
"21W14",84035,"45-54","A","76"
"21W14",84035,"45-54","B","37"
"21W14",84035,"55-64","A","90"
"21W14",84035,"55-64","B","47"
"21W14",84035,"65-74","A","181"
"21W14",84035,"65-74","B","22"
"21W14",84035,"75-84","A","207"
"21W14",84035,"75-84","B","20"
"21W14",84035,"85+","A","87"
"21W14",84035,"85+","B","32"
"21W14",84043,"18-34","A","109"
"21W14",84043,"18-34","B","62"
"21W14",84043,"35-44","A","86"
"21W14",84043,"35-44","B","45"
"21W14",84043,"45-54","A","89"
"21W14",84043,"45-54","B","45"
"21W14",84043,"55-64","A","83"
"21W14",84043,"55-64","B","43"
"21W14",84043,"65-74","A","117"
"21W14",84043,"65-74","B","34"
"21W14",84043,"75-84","A","201"
"21W14",84043,"75-84","B","30"
"21W14",84043,"85+","A","135"
"21W14",84043,"85+","B","48"
"21W14",84050,"0-17","A","<10"
"21W14",84050,"0-17","B","<10"
"21W14",84050,"18-34","A","89"
"21W14",84050,"18-34","B","54"
"21W14",84050,"35-44","A","75"
"21W14",84050,"35-44","B","39"
"21W14",84050,"45-54","A","79"
"21W14",84050,"45-54","B","47"
"21W14",84050,"55-64","A","101"
"21W14",84050,"55-64","B","42"
"21W14",84050,"65-74","A","245"
"21W14",84050,"65-74","B","27"
"21W14",84050,"75-84","A","253"
"21W14",84050,"75-84","B","29"
"21W14",84050,"85+","A","124"
"21W14",84050,"85+","B","29"
"21W14",84059,"0-17","A","<10"
"21W14",84059,"0-17","B","<10"
"21W14",84059,"18-34","A","100"
"21W14",84059,"18-34","B","62"
"21W14",84059,"35-44","A","66"
"21W14",84059,"35-44","B","47"
"21W14",84059,"45-54","A","85"
"21W14",84059,"45-54","B","60"
"21W14",84059,"55-64","A","108"
"21W14",84059,"55-64","B","64"
"21W14",84059,"65-74","A","149"
"21W14",84059,"65-74","B","34"
"21W14",84059,"75-84","A","205"
"21W14",84059,"75-84","B","27"
"21W14",84059,"85+","A","117"
"21W14",84059,"85+","B","44"
"21W14",84068,"18-34","A","46"
"21W14",84068,"18-34","B","25"
"21W14",84068,"35-44","A","39"
"21W14",84068,"35-44","B","17"
"21W14",84068,"45-54","A","57"
"21W14",84068,"45-54","B","27"
"21W14",84068,"55-64","A","46"
"21W14",84068,"55-64","B","16"
"21W14",84068,"65-74","A","94"
"21W14",84068,"65-74","B","13"
"21W14",84068,"75-84","A","119"
"21W14",84068,"75-84","B","<10"
"21W14",84068,"85+","A","46"
"21W14",84068,"85+","B","<10"
"21W14",84075,"18-34","A","59"
"21W14",84075,"18-34","B","37"
"21W14",84075,"35-44","A","45"
"21W14",84075,"35-44","B","27"
"21W14",84075,"45-54","A","62"
"21W14",84075,"45-54","B","29"
"21W14",84075,"55-64","A","118"
"21W14",84075,"55-64","B","30"
"21W14",84075,"65-74","A","222"
"21W14",84075,"65-74","B","24"
"21W14",84075,"75-84","A","140"
"21W14",84075,"75-84","B","24"
"21W14",84075,"85+","A","96"
"21W14",84075,"85+","B","50"
"21W14",84077,"18-34","A","203"
"21W14",84077,"18-34","B","113"
"21W14",84077,"35-44","A","154"
"21W14",84077,"35-44","B","97"
"21W14",84077,"45-54","A","176"
"21W14",84077,"45-54","B","101"
"21W14",84077,"55-64","A","195"
"21W14",84077,"55-64","B","103"
"21W14",84077,"65-74","A","184"
"21W14",84077,"65-74","B","62"
"21W14",84077,"75-84","A","309"
"21W14",84077,"75-84","B","50"
"21W14",84077,"85+","A","197"
"21W14",84077,"85+","B","70"
"21W14",85007,"0-17","A","<10"
"21W14",85007,"0-17","B","<10"
"21W14",85007,"18-34","A","70"
"21W14",85007,"18-34","B","36"
"21W14",85007,"35-44","A","33"
"21W14",85007,"35-44","B","19"
"21W14",85007,"45-54","A","54"
"21W14",85007,"45-54","B","26"
"21W14",85007,"55-64","A","77"
"21W14",85007,"55-64","B","33"
"21W14",85007,"65-74","A","89"
"21W14",85007,"65-74","B","10"
"21W14",85007,"75-84","A","120"
"21W14",85007,"75-84","B","<10"
"21W14",85007,"85+","A","90"
"21W14",85007,"85+","B","18"
"21W14",85009,"0-17","A","<10"
"21W14",85009,"18-34","A","80"
"21W14",85009,"18-34","B","39"
"21W14",85009,"35-44","A","48"
"21W14",85009,"35-44","B","13"
"21W14",85009,"45-54","A","56"
"21W14",85009,"45-54","B","26"
"21W14",85009,"55-64","A","63"
"21W14",85009,"55-64","B","26"
"21W14",85009,"65-74","A","89"
